product_1_name,product_2_id,product_2_name,size_unit_1,retailer_1,match_source,price_1,brand_1,lexical_similarity,brand_similarity,price_2,size_value_2,category,size_value_1,size_unit_2,brand_2,currency_2,currency_1,similarity,product_1_id,size_similarity,retailer_2
Soap & Glory Call of Fruity Body Butter,PRDd4a6232d,Soap & Glory The Righteous Butter Body Butter,,Boots.com,main_engine,7.49,Soap,63.3,100.0,49.85,,Body Butter,,,Soap,GBP,GBP,90.8,PRD1e2d2b20,50.0,eBay - jadashats-us
Soap & Glory Call of Fruity Body Butter,PRDeff54c48,Soap and Glory The Righteous Body Butter,,Boots.com,main_engine,7.49,Soap,61.19,100.0,9.99,,Body Butter,,,Soap,GBP,GBP,87.2,PRD1e2d2b20,50.0,Boots.com
Soap & Glory Call of Fruity Body Butter,PRDa2063a8c,Soap & And Glory The Righteous Body Butter,,Boots.com,main_engine,7.49,Soap,61.19,100.0,20.39,600.0,Body Butter,,ml,Soap,GBP,GBP,87.2,PRD1e2d2b20,50.0,eBay - zorilus7
Faith in Nature Coconut & Shea Butter Shampoo Bar,PRD1e850c4f,Faith in Nature Coconut & Shea Butter Shampoo Bar,,Amazon.co.uk,main_engine,4.5,Faith in Nature,100.0,100.0,7.0,,Shampoo Bar,,,Faith in Nature,GBP,GBP,100.0,PRD1e850c4f,50.0,Holland & Barrett
Faith in Nature Coconut & Shea Butter Shampoo Bar,PRDc2643e4f,Faith in Nature Shea & Argan Shampoo Bar,,Amazon.co.uk,main_engine,4.5,Faith in Nature,81.52,100.0,5.25,,Shampoo Bar,,,Faith in Nature,GBP,GBP,100.0,PRD1e850c4f,50.0,Natural Collection
Faith in Nature Coconut & Shea Butter Shampoo Bar,PRDc2643e4f,Faith in Nature Shea & Argan Shampoo Bar,,Holland & Barrett,main_engine,7.0,Faith in Nature,81.52,100.0,5.25,,Shampoo Bar,,,Faith in Nature,GBP,GBP,100.0,PRD1e850c4f,50.0,Natural Collection
Faith in Nature Coconut & Shea Butter Shampoo Bar,PRDe42b3890,Faith in Nature - Shampoo Bar Lavender & Geranium,,Amazon.co.uk,main_engine,4.5,Faith in Nature,65.0,100.0,7.0,85.0,Shampoo Bar,,g,Faith in Nature,GBP,GBP,85.8,PRD1e850c4f,50.0,Holland & Barrett
Faith in Nature Coconut & Shea Butter Shampoo Bar,PRD6c1d66f0,Faith in Nature Lavender & Geranium Shampoo Bar,,Amazon.co.uk,main_engine,4.5,Faith in Nature,65.0,100.0,7.0,,Shampoo Bar,,,Faith in Nature,GBP,GBP,85.4,PRD1e850c4f,50.0,Faith in Nature
Faith in Nature Coconut & Shea Butter Shampoo Bar,PRD6c1d66f0,Faith in Nature Lavender & Geranium Shampoo Bar,,Holland & Barrett,main_engine,7.0,Faith in Nature,65.0,100.0,7.0,,Shampoo Bar,,,Faith in Nature,GBP,GBP,85.4,PRD1e850c4f,50.0,Faith in Nature
Faith in Nature Coconut & Shea Butter Shampoo Bar,PRDc40d85f0,Faith In Nature Shampoo Bar Lavender & Geranium 85gm,,Amazon.co.uk,main_engine,4.5,Faith in Nature,61.97,100.0,46.32,85.0,Shampoo Bar,,g,Faith in Nature,GBP,GBP,84.7,PRD1e850c4f,50.0,eBay - gudz_uk
Faith in Nature Coconut & Shea Butter Shampoo Bar,PRDc40d85f0,Faith In Nature Shampoo Bar Lavender & Geranium 85gm,,Holland & Barrett,main_engine,7.0,Faith in Nature,61.97,100.0,46.32,85.0,Shampoo Bar,,g,Faith in Nature,GBP,GBP,84.7,PRD1e850c4f,50.0,eBay - gudz_uk
Triangle Shampoo Bar,PRDd8d93ae9,"1-3x Nature Triangle Shampoo Bar, Nature Seven Green Soap Shampoo, Natural Usman Grass Shampoo Bar, Calming & Strengthens Hair for Women and Men",,fruugo.co.uk,main_engine,7.56,Triangle Shampoo,66.32,50.0,12.95,1.0,Shampoo Bar,,pcs,,GBP,GBP,65.5,PRD1f1a3333,50.0,fruugo.co.uk
Triangle Shampoo Bar,PRDf2daad50,"2025 Nature Triangle Shampoo Bar, Nature Seven Green Soap Shampoo, Natural Usman Grass Shampoo Bar, Calming & Strengthens Hair for Women and Men",,fruugo.co.uk,main_engine,7.56,Triangle Shampoo,66.67,50.0,6.89,1.0,Shampoo Bar,,pcs,,GBP,GBP,65.4,PRD1f1a3333,50.0,fruugo.co.uk
grüum Twin Pack Volumising Shampoo Bar Solid Shampoo Bars for Hair Up to 60 Washes,PRD90aff6de,Balancing Natural Shampoo Bar for Oily Hair - - AA SKINCARE,g,Amazon.co.uk - Amazon.co.uk-Seller,main_engine,16.0,,43.35,50.0,6.25,50.0,Shampoo Bar,50.0,g,Balancing Natural,GBP,GBP,72.9,PRD201ab1cd,100.0,The Evolution
grüum Twin Pack Volumising Shampoo Bar Solid Shampoo Bars for Hair Up to 60 Washes,PRD9465d12b,grüum Hår Shine Boost Henna + Juniper Shampoo Bar,g,Amazon.co.uk - Amazon.co.uk-Seller,main_engine,16.0,,39.49,50.0,9.0,50.0,Shampoo Bar,50.0,g,,GBP,GBP,69.6,PRD201ab1cd,100.0,Amazon.co.uk - Amazon.co.uk-Seller
the earthling co. Moisturizing Shampoo Bar,PRD94df6e4e,Shampoo Bar,,The Earthling Co.,post_processing,9.5,,73.33,50.0,4.99,,Shampoo Bar,,,Shampoo Bar,GBP,GBP,73.3,PRD206c4781,50.0,The Suffolk Soap Co.
Banana Solid Conditioner Bar,PRDee0124b8,Lemongrass Solid Conditioner Bar,,Superfly Soap,post_processing,5.25,Banana Solid,75.43,0.0,5.25,,Conditioner Bar,,,Lemongrass Solid,GBP,GBP,60.4,PRD20db5c4a,50.0,Superfly Soap
Friendly Soap Lavender & Geranium Shampoo Bar,PRD6572e1b1,Friendly Soap - Lavender & Tea Tree Shampoo Bar - Eco Friendly,,Hell Yeah,main_engine,3.25,Friendly Soap,75.21,100.0,2.95,,Shampoo Bar,,,Friendly Soap,GBP,GBP,98.3,PRD214bc95b,50.0,Indespoke
Friendly Soap Lavender & Geranium Shampoo Bar,PRDc26d29e5,Soapy Scraps Shampoo Bar - Lavender & Tea Tree | Friendly Soap,,Hell Yeah,main_engine,3.25,Friendly Soap,72.99,100.0,10.99,,Shampoo Bar,,,Friendly Soap,GBP,GBP,96.6,PRD214bc95b,50.0,Friendly Soap
Friendly Soap Lavender & Geranium Shampoo Bar,PRDb311571e,Friendly Soap Plastic-Free Shampoo Bar,,Hell Yeah,main_engine,3.25,Friendly Soap,67.62,100.0,2.6,,Shampoo Bar,,,Friendly Soap,GBP,GBP,91.5,PRD214bc95b,50.0,Boobalou
Friendly Soap Lavender & Geranium Shampoo Bar,PRDf83acaff,Friendly Soap Shampoo Bar - Lav & Tea Tree,,Hell Yeah,main_engine,3.25,Friendly Soap,65.4,100.0,3.29,95.0,Shampoo Bar,,g,Friendly Soap,GBP,GBP,90.4,PRD214bc95b,50.0,QuickVit
Clinique Deep Comfort Body Butter,PRDb3e41bd3,Deep Comfort Body Butter,,Clinique,main_engine,39.0,Clinique Deep,92.0,0.0,94.77,,Body Butter,,,Deep Comfort,GBP,GBP,65.6,PRD2175b7ba,50.0,eBay - mr-coffee-beans
"Nature Triangle Shampoo Bar, Nature Seven Green Soap Shampoo, Usman Grass ShampooBar, Natural Plant Ingredients, Calming & Strengthens Hair for Women",PRDdd85df46,"Nature Triangle Shampoo Bar, Nature Seven Green Soap shampoo, Seven Green Shampoo bar, Usman Grass Shampoo Bar, Polygonum Shampoo Soap, Calming &",,Amazon.co.uk - Amazon.co.uk-Seller,main_engine,9.99,Nature Triangle,76.7,100.0,6.99,,Shampoo Bar,,,Nature Triangle,GBP,GBP,100.0,PRD223495c4,50.0,Amazon.co.uk - Amazon.co.uk-Seller
"Nature Triangle Shampoo Bar, Nature Seven Green Soap Shampoo, Usman Grass ShampooBar, Natural Plant Ingredients, Calming & Strengthens Hair for Women",PRD0d372918,"Nature Triangle Shampoo Bar, Nature Seven Green Soap Shampoo, Natural Usman Grass Solid Shampoo Bar, Calming & Strengthens Hair for Women and Men 1pc",,Amazon.co.uk - Amazon.co.uk-Seller,main_engine,9.99,Nature Triangle,82.27,100.0,11.88,,Shampoo Bar,,,Nature Triangle,GBP,GBP,100.0,PRD223495c4,50.0,fruugo.co.uk
"Nature Triangle Shampoo Bar, Nature Seven Green Soap Shampoo, Usman Grass ShampooBar, Natural Plant Ingredients, Calming & Strengthens Hair for Women",PRD4633f3ef,"Nature Triangle Shampoo Bar, Usman Grass & Nature Seven Green Soap Solid Shampoo, Gentle Hair Cleansing & Strengthening for Women and Men (1)",,Amazon.co.uk - Amazon.co.uk-Seller,main_engine,9.99,Nature Triangle,67.49,100.0,9.98,,Shampoo Bar,,,Nature Triangle,GBP,GBP,96.5,PRD223495c4,50.0,Amazon.co.uk - Amazon.co.uk-Seller
"Nature Triangle Shampoo Bar, Nature Seven Green Soap Shampoo, Usman Grass ShampooBar, Natural Plant Ingredients, Calming & Strengthens Hair for Women",PRD9f09222c,Nature Triangle Usman Grass Shampoo Bar,,Amazon.co.uk - Amazon.co.uk-Seller,main_engine,9.99,Nature Triangle,73.33,100.0,9.97,,Shampoo Bar,,,Nature Triangle,GBP,GBP,94.7,PRD223495c4,50.0,Amazon.co.uk - Amazon.co.uk-Seller
"Nature Triangle Shampoo Bar, Nature Seven Green Soap Shampoo, Usman Grass ShampooBar, Natural Plant Ingredients, Calming & Strengthens Hair for Women",PRD64e43e15,"Nature Triangle Shampoo Bar - Natural Usman Grass Glutinous Rice Water Solid Shampoo Bar For Hair Care & Hair Growth, Calming & Strengthens Hairs For",,Amazon.co.uk - Amazon.co.uk-Seller,main_engine,9.99,Nature Triangle,63.89,100.0,5.55,,Shampoo Bar,,,Nature Triangle,GBP,GBP,93.0,PRD223495c4,50.0,Amazon.co.uk - Amazon.co.uk-Seller
"Nature Triangle Shampoo Bar, Nature Seven Green Soap Shampoo, Usman Grass ShampooBar, Natural Plant Ingredients, Calming & Strengthens Hair for Women",PRDdb039b35,"Nature Triangle Shampoo Bar, Nature Green Triangle Solide Shampoo Soap, Cleansing Nourishing Hair Strengthens Hair, for Women And Men ()",,Amazon.co.uk - Amazon.co.uk-Seller,main_engine,9.99,Nature Triangle,64.38,100.0,9.99,2.0,Shampoo Bar,,pcs,Nature Triangle,GBP,GBP,92.8,PRD223495c4,50.0,Amazon.co.uk - Amazon.co.uk-Seller
"Nature Triangle Shampoo Bar, Nature Seven Green Soap Shampoo, Usman Grass ShampooBar, Natural Plant Ingredients, Calming & Strengthens Hair for Women",PRD89df39f4,"Nature Triangle Shampoo Bar, Natural Grass Glutinous Rice Water Solid Shampoo Bar for Hair Care & Hair Growth, Calming & Strengthens Hair, Gentle on",,Amazon.co.uk - Amazon.co.uk-Seller,main_engine,9.99,Nature Triangle,60.08,100.0,5.28,,Shampoo Bar,,,Nature Triangle,GBP,GBP,89.8,PRD223495c4,50.0,Amazon.co.uk - Amazon.co.uk-Seller
"Nature Triangle Shampoo Bar, Nature Seven Green Soap Shampoo, Usman Grass ShampooBar, Natural Plant Ingredients, Calming & Strengthens Hair for Women",PRD644540eb,"Nature Triangle Shampoo Bar, 2025 New Nature Seven Green Shampoo, Natural Plant-Based Solid Shampoobar, Gentle Cleansing & Nourishing Care for",,Amazon.co.uk - Amazon.co.uk-Seller,main_engine,9.99,Nature Triangle,59.06,100.0,11.99,,Shampoo Bar,,,Nature Triangle,GBP,GBP,88.7,PRD223495c4,50.0,Amazon.co.uk - Amazon.co.uk-Seller
"Nature Triangle Shampoo Bar, Nature Seven Green Soap Shampoo, Usman Grass ShampooBar, Natural Plant Ingredients, Calming & Strengthens Hair for Women",PRD4d74acf3,"Nature Triangle Shampoo Bar,Natural Plant-Based Solid Shampoo,Nature Green Soap Shampoo,Cleansing & Nourishing Care for Healthy-Looking Hair ()",,Amazon.co.uk - Amazon.co.uk-Seller,main_engine,9.99,Nature Triangle,57.59,100.0,8.87,2.0,Shampoo Bar,,pcs,Nature Triangle,GBP,GBP,88.5,PRD223495c4,50.0,Amazon.co.uk - Amazon.co.uk-Seller
"Nature Triangle Shampoo Bar, Nature Seven Green Soap Shampoo, Usman Grass ShampooBar, Natural Plant Ingredients, Calming & Strengthens Hair for Women",PRDf2daad50,"2025 Nature Triangle Shampoo Bar, Nature Seven Green Soap Shampoo, Natural Usman Grass Shampoo Bar, Calming & Strengthens Hair for Women and Men",,Amazon.co.uk - Amazon.co.uk-Seller,main_engine,9.99,Nature Triangle,84.87,50.0,6.89,1.0,Shampoo Bar,,pcs,,GBP,GBP,86.5,PRD223495c4,50.0,fruugo.co.uk
"Nature Triangle Shampoo Bar, Nature Seven Green Soap Shampoo, Usman Grass ShampooBar, Natural Plant Ingredients, Calming & Strengthens Hair for Women",PRDd8d93ae9,"1-3x Nature Triangle Shampoo Bar, Nature Seven Green Soap Shampoo, Natural Usman Grass Shampoo Bar, Calming & Strengthens Hair for Women and Men",,Amazon.co.uk - Amazon.co.uk-Seller,main_engine,9.99,Nature Triangle,83.58,50.0,12.95,1.0,Shampoo Bar,,pcs,,GBP,GBP,86.3,PRD223495c4,50.0,fruugo.co.uk
"Nature Triangle Shampoo Bar, Nature Seven Green Soap Shampoo, Usman Grass ShampooBar, Natural Plant Ingredients, Calming & Strengthens Hair for Women",PRDbfb66f63,"Nature Triangle Shampoo Bar, Natural Usman Grass Glutinous Rice Water Solid Shampoo Bar,Thinning Hair-Volume Shampoo Bar for Men and Women,Hair Growth",,Amazon.co.uk - Amazon.co.uk-Seller,main_engine,9.99,Nature Triangle,56.43,100.0,6.95,,Shampoo Bar,,,Nature Triangle,GBP,GBP,86.0,PRD223495c4,50.0,Amazon.co.uk - Amazon.co.uk-Seller
"Nature Triangle Shampoo Bar, Nature Seven Green Soap Shampoo, Usman Grass ShampooBar, Natural Plant Ingredients, Calming & Strengthens Hair for Women",PRD1854213e,"Nature Triangle Shampoo Bar,Control Oil & Strengthen Hair,Natural Shampoo Bar for Women & Men,2 in 1 Shampoo & Conditioner,Travel Shampoo,Cleansing",,Amazon.co.uk - Amazon.co.uk-Seller,main_engine,9.99,Nature Triangle,52.76,100.0,9.99,,Shampoo Bar,,,Nature Triangle,GBP,GBP,83.3,PRD223495c4,50.0,Amazon.co.uk - Amazon.co.uk-Seller
"Nature Triangle Shampoo Bar, Nature Seven Green Soap Shampoo, Usman Grass ShampooBar, Natural Plant Ingredients, Calming & Strengthens Hair for Women",PRD83cc251e,"Nature Triangle Shampoo Bar: Nature Seven Green Shampoo Soap, Usman Grass Bar, for Women and Mens",,Amazon.co.uk - Amazon.co.uk-Seller,main_engine,9.99,Nature Triangle,78.17,50.0,12.99,2.0,Shampoo Bar,,pcs,,GBP,GBP,81.9,PRD223495c4,50.0,Amazon.co.uk - Amazon.co.uk-Seller
"Nature Triangle Shampoo Bar, Nature Seven Green Soap Shampoo, Usman Grass ShampooBar, Natural Plant Ingredients, Calming & Strengthens Hair for Women",PRD2d71f7bb,"Nature Triangle Shampoo Bar, Deep Cleaning Shampoo Bar for Traveling, Cepress Orientalis Platycladus Her-bal Hair Strengthening Soap, Strengthens",,Amazon.co.uk - Amazon.co.uk-Seller,main_engine,9.99,Nature Triangle,52.78,100.0,7.79,,Shampoo Bar,,,Nature Triangle,GBP,GBP,80.5,PRD223495c4,50.0,Amazon.co.uk - Amazon.co.uk-Seller
"Nature Triangle Shampoo Bar, Nature Seven Green Soap Shampoo, Usman Grass ShampooBar, Natural Plant Ingredients, Calming & Strengthens Hair for Women",PRD4ebccb85,Natural Triangle Usman Grass Shampoo Bar,,Amazon.co.uk - Amazon.co.uk-Seller,main_engine,9.99,Nature Triangle,73.33,50.0,6.89,2.0,Shampoo Bar,,pcs,,GBP,GBP,73.5,PRD223495c4,50.0,Amazon.co.uk - Amazon.co.uk-Seller
Conditioner Bars,PRD683e5c3e,Conditioner Bars - Lemon,,Anything But Plastic,post_processing,10.0,Conditioner Bars,86.67,100.0,7.95,,Conditioner Bar,,,Conditioner Bars,GBP,GBP,100.0,PRD22c33c78,50.0,Zer0 Exeter
Conditioner Bars,PRD86f30984,janni bars Cú Chulainn Conditioner,,Anything But Plastic,post_processing,10.0,Conditioner Bars,76.0,50.0,10.44,,Conditioner Bar,,,,GBP,GBP,76.0,PRD22c33c78,50.0,Anniepooh
Conditioner Bars,PRD0c036842,Solid Pink Grapefruit Conditioner Bars,,Anything But Plastic,post_processing,10.0,Conditioner Bars,76.0,0.0,9.99,,Conditioner Bar,,,Solid Pink,GBP,GBP,61.0,PRD22c33c78,50.0,Wild Venus
Conditioner Bars,PRD5f0056df,Sweet & Sassy 3 Conditioner Bars,,Anything But Plastic,post_processing,10.0,Conditioner Bars,76.0,0.0,33.4,,Conditioner Bar,,,Sweet,GBP,GBP,61.0,PRD22c33c78,50.0,Snapklik.com
Conditioner Bars,PRD0c39eec6,The Earthling Co Conditioner Bars,,Anything But Plastic,post_processing,10.0,Conditioner Bars,76.0,0.0,48.24,,Conditioner Bar,,,The Earthling,GBP,GBP,61.0,PRD22c33c78,50.0,Snapklik.com
Solid Syndet Shampoo Bar,PRD94df6e4e,Shampoo Bar,,Buddha & Bubbles Soap Co,post_processing,17.0,Solid Syndet,80.0,0.0,4.99,,Shampoo Bar,,,Shampoo Bar,GBP,GBP,65.0,PRD23ef1497,50.0,The Suffolk Soap Co.
Natural Hair Conditioning Bar – Bergamot,PRDca5f4122,Natural Hair Conditioning Bar – Lavender,,Handmade Fever,main_engine,4.99,Natural Hair,78.61,100.0,4.99,,Conditioner Bar,,,Natural Hair,GBP,GBP,94.1,PRD23f263da,50.0,Handmade Fever
Natural Hair Conditioning Bar – Bergamot,PRDceb86729,Natural Hair Conditioning Bar – Lemongrass,,Handmade Fever,main_engine,4.99,Natural Hair,78.61,100.0,4.99,,Conditioner Bar,,,Natural Hair,GBP,GBP,91.1,PRD23f263da,50.0,Handmade Fever
Kitsch Castor Oil Nourishing Conditioner Bar,PRD24781688,Kitsch Coconut Oil Deep Moisturizing Conditioner Bar,,Next,main_engine,12.0,Kitsch,64.03,100.0,11.0,,Conditioner Bar,,,Kitsch,GBP,GBP,90.1,PRD23f40b89,50.0,Kitsch
Kitsch Castor Oil Nourishing Conditioner Bar,PRD5b6320ff,Kitsch Shea Butter Hydrating Conditioner Bar,,Next,main_engine,12.0,Kitsch,55.61,100.0,8.9,,Conditioner Bar,,,Kitsch,GBP,GBP,80.3,PRD23f40b89,50.0,eBay
Kitsch Castor Oil Nourishing Conditioner Bar,PRD843209ee,Kitsch Ultra Sensitive Conditioner & Shave Bar,,Next,main_engine,12.0,Kitsch,54.24,100.0,11.0,,Conditioner Bar,,,Kitsch,GBP,GBP,75.7,PRD23f40b89,50.0,Kitsch
Kitsch Castor Oil Nourishing Conditioner Bar,PRD2c4133ca,alott - nourishing conditioner bar,,Next,main_engine,12.0,Kitsch,70.94,50.0,16.0,,Conditioner Bar,,,,GBP,GBP,70.6,PRD23f40b89,50.0,Jjungl
Kitsch Castor Oil Nourishing Conditioner Bar,PRDf57f1fc4,Kitsch Strengthening Hair Conditioner Bar with Rice Water Protein | Made in US | Eco-Friendly Cleansing and Moisturizing,,Next,main_engine,12.0,Kitsch,46.0,100.0,21.01,,Conditioner Bar,,,Kitsch,GBP,GBP,68.5,PRD23f40b89,50.0,OnBuy.com
Kitsch Castor Oil Nourishing Conditioner Bar,PRDe87d03f9,"unbrand Castor Oil Conditioner Bar - Nourishing & Soothing Natural Deep Conditioner for All Hair Types - Hair Moisturizing, Cleansing Solid Soap Ba...",,Next,main_engine,12.0,Kitsch,65.34,50.0,5.99,,Conditioner Bar,,,,GBP,GBP,68.4,PRD23f40b89,50.0,fruugo.co.uk
Kitsch Castor Oil Nourishing Conditioner Bar,PRDc3d06dd4,Kitsch Rosemary & Biotin Solid Conditioner,,Next,main_engine,12.0,Kitsch,47.46,100.0,12.0,,Conditioner Bar,,,Kitsch,GBP,GBP,67.8,PRD23f40b89,50.0,Next
Kitsch Coconut Oil Deep Moisturizing Conditioner Bar,PRD5b6320ff,Kitsch Shea Butter Hydrating Conditioner Bar,,Kitsch,main_engine,11.0,Kitsch,52.0,100.0,8.9,,Conditioner Bar,,,Kitsch,GBP,GBP,78.8,PRD24781688,50.0,eBay
Kitsch Coconut Oil Deep Moisturizing Conditioner Bar,PRDf57f1fc4,Kitsch Strengthening Hair Conditioner Bar with Rice Water Protein | Made in US | Eco-Friendly Cleansing and Moisturizing,,Kitsch,main_engine,11.0,Kitsch,56.28,100.0,21.01,,Conditioner Bar,,,Kitsch,GBP,GBP,77.3,PRD24781688,50.0,OnBuy.com
Kitsch Coconut Oil Deep Moisturizing Conditioner Bar,PRD843209ee,Kitsch Ultra Sensitive Conditioner & Shave Bar,,Kitsch,main_engine,11.0,Kitsch,52.0,100.0,11.0,,Conditioner Bar,,,Kitsch,GBP,GBP,73.9,PRD24781688,50.0,Kitsch
Kitsch Coconut Oil Deep Moisturizing Conditioner Bar,PRDe87d03f9,"unbrand Castor Oil Conditioner Bar - Nourishing & Soothing Natural Deep Conditioner for All Hair Types - Hair Moisturizing, Cleansing Solid Soap Ba...",,Kitsch,main_engine,11.0,Kitsch,59.89,50.0,5.99,,Conditioner Bar,,,,GBP,GBP,65.1,PRD24781688,50.0,fruugo.co.uk
Friendly Soap Conditioner Bar Peppermint & Eucalyptus,PRD8e54123b,Conditioner Bar - - Peppermint & Eucalyptus | Friendly Soap,,REGN,main_engine,8.99,Friendly Soap,100.0,100.0,91.7,12.0,Conditioner Bar,,pack,Friendly Soap,GBP,GBP,100.0,PRD24f16863,50.0,Friendly Soap
Friendly Soap Conditioner Bar Peppermint & Eucalyptus,PRDa1991032,Friendly Soap Conditioner Bar - Fragrance-free,,REGN,main_engine,8.99,Friendly Soap,67.67,100.0,33.22,90.0,Conditioner Bar,,g,Friendly Soap,GBP,GBP,90.4,PRD24f16863,50.0,eBay - gudz_uk
Friendly Soap Conditioner Bar Peppermint & Eucalyptus,PRD28257c33,Friendly Soap Conditioner Bar - Lavender & Tea Tree,,REGN,main_engine,8.99,Friendly Soap,63.57,100.0,33.22,90.0,Conditioner Bar,,g,Friendly Soap,GBP,GBP,90.0,PRD24f16863,50.0,eBay - gudz_uk
Friendly Soap Conditioner Bar Peppermint & Eucalyptus,PRD99303b82,Conditioner Bar - - Lavender & Geranium | Friendly Soap,,REGN,main_engine,8.99,Friendly Soap,65.79,100.0,91.7,12.0,Conditioner Bar,,pack,Friendly Soap,GBP,GBP,89.2,PRD24f16863,50.0,Friendly Soap
Friendly Soap Conditioner Bar Peppermint & Eucalyptus,PRD9e61c9a7,Friendly Soap Lavender & Geranium Conditioner Bar,,REGN,main_engine,8.99,Friendly Soap,65.79,100.0,8.99,,Conditioner Bar,,,Friendly Soap,GBP,GBP,88.9,PRD24f16863,50.0,C & G Natural Beauty Shop
Beautypie Niacinamide Serum,PRDd65f77fd,Niacinamide Serum,,Beauty Pie,main_engine,25.0,Beautypie Niacinamide,86.67,0.0,10.0,30.0,Face Serum,,ml,Niacinamide Serum,GBP,GBP,69.8,PRD262fb52b,50.0,tangerins.com
Lemon Solid Conditioner Bar,PRDa1005f77,Lemon Solid Conditioner - Hair & Bee Solid Conditioner Bar Conditioner bar in tin,,The Pampered Blue Bee,main_engine,8.0,Lemon Solid,80.0,100.0,6.99,,Conditioner Bar,,,Lemon Solid,GBP,GBP,100.0,PRD272cfb82,50.0,Bee Haven Bodycare & Gifts
Friendly Soap Conditioner Bar - Lavender & Tea Tree,PRD99303b82,Conditioner Bar - - Lavender & Geranium | Friendly Soap,g,eBay - gudz_uk,main_engine,33.22,Friendly Soap,78.65,100.0,91.7,12.0,Conditioner Bar,90.0,pack,Friendly Soap,GBP,GBP,90.3,PRD28257c33,0.0,Friendly Soap
Friendly Soap Conditioner Bar - Lavender & Tea Tree,PRD8e54123b,Conditioner Bar - - Peppermint & Eucalyptus | Friendly Soap,g,eBay - gudz_uk,main_engine,33.22,Friendly Soap,63.57,100.0,91.7,12.0,Conditioner Bar,90.0,pack,Friendly Soap,GBP,GBP,79.3,PRD28257c33,0.0,Friendly Soap
So Sona Skincare Whipped Body Butters,PRD17be8583,"Whipped Body Butters by So Sona Skincare - Made for Dry/Sensitive Skin, Vegan-Friendly",,So Sona Skincare,post_processing,59.99,So Sona,77.14,0.0,59.99,,Body Butter,,,Whipped Body,GBP,GBP,62.1,PRD29e7b39d,50.0,So Sona Skincare
Argan Whipped Body Butter,PRD6d6aa7db,Whipped Body Butter,,Essence of Argan,post_processing,25.98,Argan Whipped,90.0,0.0,23.47,,Body Butter,,,Whipped Body,GBP,GBP,75.0,PRD2a646033,50.0,eBay
Argan Whipped Body Butter,PRD2a0760ad,Coconut Whipped Body Butter,,Essence of Argan,post_processing,25.98,Argan Whipped,75.82,0.0,28.0,,Body Butter,,,Coconut Whipped,GBP,GBP,60.8,PRD2a646033,50.0,Ecco-Verde.co.uk
"Vitamin C Serum For Face, 20% Vitamin C Serum With Hyaluronic Acid For Collagen Boost, Anti-Wrinkle,Anti-Aging,Dark Circle,Sun Damage,Brighten Hydrate",PRD736548b6,"20% Vitamin C Serum, Korean Skin Care Serum with Hyaluronic Acid, Anti-aging Face Serum for Dry and Dull Skin, Reduce Wrinkles & Fine Lines, Fast",,Amazon.co.uk - Amazon.co.uk-Seller,main_engine,6.99,Vitamin C,57.65,50.0,7.19,,Face Serum,,,,GBP,GBP,78.1,PRD2b7cfdfa,50.0,Amazon.co.uk - Amazon.co.uk-Seller
"Vitamin C Serum For Face, 20% Vitamin C Serum With Hyaluronic Acid For Collagen Boost, Anti-Wrinkle,Anti-Aging,Dark Circle,Sun Damage,Brighten Hydrate",PRDc3be8ff7,grüum Youth Restoring Skin Gel Serum Face Glow Anti aging Vitamin C Serum for Women with Hyaluronic Acid,,Amazon.co.uk - Amazon.co.uk-Seller,main_engine,6.99,Vitamin C,57.92,50.0,13.0,30.0,Face Serum,,ml,,GBP,GBP,77.8,PRD2b7cfdfa,50.0,Amazon.co.uk - Amazon.co.uk-Seller
FOAmie Aloe Vera Shampoo Bar,PRD94df6e4e,Shampoo Bar,,Amazon.co.uk - Amazon.co.uk-Seller,post_processing,5.99,FOAmie Aloe,76.0,0.0,4.99,,Shampoo Bar,,,Shampoo Bar,GBP,GBP,61.0,PRD2bb4cb12,50.0,The Suffolk Soap Co.
alott - nourishing conditioner bar,PRDca4b0565,alott - nourishing conditioner bar | Glow Organic,,Jjungl,main_engine,16.0,,86.67,50.0,16.0,,Conditioner Bar,,,,GBP,GBP,84.2,PRD2c4133ca,50.0,Glow Organic
alott - nourishing conditioner bar,PRDd1a85495,Bella Conditioner Bar,,Jjungl,main_engine,16.0,,66.0,50.0,4.0,,Conditioner Bar,,,Bella Conditioner,GBP,GBP,65.7,PRD2c4133ca,50.0,Diva Spa
Earth Rhythm Shikakai Shampoo Bar Sulphate & Paraben Free 80gm,PRD66686faf,Earth Rhythm Anti Dandruff Shampoo Bar,g,eBay - sai-international,main_engine,35.63,Earth Rhythm,61.0,100.0,24.56,,Shampoo Bar,80.0,,Earth Rhythm,GBP,GBP,81.7,PRD2cda1d48,50.0,eBay - rbinternational
Garnier Body Superfood Repairing Body Butter Cocoa,PRD321459be,Garnier Body Superfood Nutri Glow Body Cream Vitamin C Mango,,Wilko,main_engine,4.99,Garnier,49.4,100.0,4.99,,Body Butter,,,Garnier,GBP,GBP,72.7,PRD2ce40b46,50.0,Wilko
