product_1_id,product_1_name,product_2_id,product_2_name,similarity,name_similarity,brand_similarity,size_similarity
PRD2d08c996,"Pro-Aging Super Serum,2024 New Purple Pro Aging Super Serum,Hyaluronic Acid and Collagen Face Serum,Collagen Peptide Anti Wrinkle Serum,Pro Anti-Aging",PRD8363fb23,Vata Face Serum,68.1,80.0,54.54545454545454,50
PRD2d71f7bb,"Nature Triangle Shampoo Bar, Deep Cleaning Shampoo Bar for Traveling, Cepress Orientalis Platycladus Her-bal Hair Strengthening Soap, Strengthens",PRD9f09222c,Nature Triangle Usman Grass Shampoo Bar,85.0,81.81818181818181,100.0,50
PRD2da155c7,"Nature Usman's Thuja Leaf Shampoo Bar, Nature Triangle Shampoo Bar, Green Soap Triangle Bar, Calming & Strengthens for Women And Men Haircare Products",PRD1f1a3333,Triangle Shampoo Bar,79.1,100.0,54.54545454545454,50
PRD2e2e40ea,"L'Oréal Paris Plump and Glow Serums Bundle with 1.5% Hyaluronic Acid, Vitamin E and Anti-Oxidants",PRD11b46c1b,Huygen Hyaluronic Acid Concentrate,62.9,64.70588235294117,63.63636363636363,50
PRD2ef57807,Holler and Glow Bondi Pink Dragonfruit Body Butter,PRD8a0cae3f,Savage Body Butter,68.1,80.0,54.54545454545454,50
PRD2f61ae69,Dry & Flaky Scalp Solid Shampoo & Conditioner,PRD0f4443e4,Qin Rice Bar Shampoo & Conditioner Set,67.1,72.41379310344827,63.63636363636363,50
PRD2fc6794e,Herb and Shine Conditioner Bar,PRD4c4baf48,Mint Conditioner Bar,78.0,92.3076923076923,63.63636363636363,50
PRD304f4e69,Tropical Glow Whipped Body Butter,PRD6d6aa7db,Whipped Body Butter,75.9,100.0,45.45454545454546,50
PRD305bce14,Fushi Organic Shea Butter Original,PRDeb51d39a,"Organic Shea Butter, Raw & Unrefined Shea Butters for Body, Face & Hair, Pure Shea Butter with vitamins A, E & F, Long-Lasting Hydration for Dry Skin",64.1,78.57142857142857,45.45454545454546,50
PRD30a3b49a,Soap & Glory MAGNIFI-COCO Body Butter,PRDf4402683,Soap & Glory Body Butter The Righteous Butter,82.5,77.19298245614034,100.0,50
PRD30aa3e75,NATURE WELL Shea Body Butter Variety Pack Includes Grapefruit,PRDaabefebb,Nature Well Shea Body Butter Variety Pack,79.1,100.0,54.54545454545454,50
PRD30f1d99b,Palmer's Cocoa Butter Formula Tummy Butter For Stretch Marks,PRDab6f59b8,Palmer's Cocoa Butter Formula,95.0,100.0,100.0,50
PRD31019517,Belle Jardin Body Care Perfumed Body Butter Goats Milk Vanilla,PRD9318ce76,MotherSage Body Butter,64.8,68.18181818181819,63.63636363636363,50
PRD310ca00b,Barber Pro Hydrating Face Serum,PRD5f97ad56,Turmeric Face Serum - Dark Spot Remover For Face- Serum Face For Healthy And Plump Skin - Hyaluronic Acid Serum For Soothing & Hydrating - Face Serum,68.5,80.76923076923077,54.54545454545454,50
PRD3175785b,b Bold Face Serum,PRD32fe73d4,5 In 1 Hyaluronic Acid Face Serum (),85.5,82.75862068965517,100.0,50
PRD321459be,Garnier Body Superfood Nutri Glow Body Cream Vitamin C Mango,PRD2ce40b46,Garnier Body Superfood Repairing Body Butter Cocoa,80.3,73.33333333333334,100.0,50
PRD3282f2d7,Dr.Organic Coconut and Orange Shampoo and Conditioner Bar,PRD94df6e4e,Shampoo Bar,69.1,81.81818181818181,54.54545454545454,50
PRD329858b7,Dr Althea Vitamin C Boosting Serum,PRDcc1d2787,Anua Soothing Serum,69.3,76.47058823529412,63.63636363636363,50
PRD32fe73d4,5 In 1 Hyaluronic Acid Face Serum (),PRD3175785b,b Bold Face Serum,85.5,82.75862068965517,100.0,50
PRD3330c67f,Charlotte Meentzen Body Relax Bodybutter,PRD6d6aa7db,Whipped Body Butter,67.6,73.33333333333334,63.63636363636363,50
PRD337887dc,Mango Butter Refined / Resealable Pouch,PRDa007b882,Mango Butter Refined,95.0,100.0,100.0,50
PRD348f8e77,Honey Almond Whipped Body Butter,PRD6d6aa7db,Whipped Body Butter,79.1,100.0,54.54545454545454,50
PRD355e6f0a,Nope. Into The Deep Conditioner Bar,PRD22c33c78,Conditioner Bars,74.1,96.7741935483871,45.45454545454546,50
PRD3570467f,Foamie conditioner bar Shake Your Coconuts conditioner bar for normal hair,PRD5315495b,Foamie Conditioner Bar Aloe You Vera Much,73.6,84.21052631578947,63.63636363636363,50
PRD357ea327,"Rose, Lavender And Grapefruit Vegan Shampoo Bar",PRD94df6e4e,Shampoo Bar,75.9,100.0,45.45454545454546,50
PRD35e141fa,Olay Super Serum 5-in-1 Benefits Hydrating Face Serum,PRDd593b7b2,Byoma Hydrating Serum,66.0,76.19047619047619,54.54545454545454,50
PRD365cc2f5,Curly Hair Shampoo Bar - Almond & Reetha,PRD94df6e4e,Shampoo Bar,79.1,100.0,54.54545454545454,50
PRD367ac715,Nope. Unisex Argan Roots Conditioner Bar,PRD9ee620bb,Raw Roots Conditioner Bar,75.7,93.87755102040816,54.54545454545454,50
PRD36b13e4b,Ursa Major Mountain Glow Golden Serum,PRD88222f1e,B. Brightening Serum,58.5,62.5,54.54545454545454,50
PRD377eb152,Restorative Blossom Facial Serum,PRDd65f77fd,Niacinamide Serum,63.4,71.42857142857143,54.54545454545454,50
PRD37a77fed,Body Butter Salted Caramel,PRD9c4ff6bc,Body Butter Moisturiser,81.2,75.0,100.0,50
PRD383ec9db,"Hair Shampoo Bar, Anti Hair Loss Soap,anti-hair Loss Rice Shampoo Bar,solid Shampoo, Organic Herbal Solid Soap Hair, Hair Loss Anti Dandruff,shampoo B",PRD94df6e4e,Shampoo Bar,79.1,100.0,54.54545454545454,50
PRD3873f52e,Garnier Ultimate Blends Shampoo Bar Ginger Recovery,PRD3ac1f6ed,Garnier Ultimate Blends Argan & Camellia Shampoo Bar,85.3,82.35294117647058,100.0,50
PRD392d044d,Friendly Soap Lavender Tea Tree Conditioner Bar,PRD9e61c9a7,Friendly Soap Lavender & Geranium Conditioner Bar,88.0,87.2340425531915,100.0,50
PRD39a03679,ethique Shampoo Bar for Fine,PRDe35a5fb3,ethique Smoothing Shampoo Bar for Frizzy Hair 10 Uses,83.2,78.57142857142857,100.0,50
PRD39bc4e51,"Turmeric Shampoo Bar,Ginger Hair Regrowth Shampoo Bar with Soap Bag,Natural Solid Shampoo Soap for Strengthen, Volumize & Thicken All Hair Types",PRD15ae5319,Hair Regrowth Shampoo Bar,79.1,100.0,54.54545454545454,50
PRD39d5ef2c,The Body Shop Edelweiss Daily Serum Concentrate,PRDc34acd14,Ac+R Youthful Glow Serum Concentrate,62.1,69.0909090909091,54.54545454545454,50
PRD3a3d296d,Natural Shampoo Bar - Rosemary & Lavender - Wild Sage & Co,PRD94df6e4e,Shampoo Bar,75.9,100.0,45.45454545454546,50
PRD3a4d51fd,Minimalist Multi-Peptides 10% Face Serum,PRD8363fb23,Vata Face Serum,64.3,84.61538461538461,36.36363636363637,50
PRD3ac1f6ed,Garnier Ultimate Blends Argan & Camellia Shampoo Bar,PRD3873f52e,Garnier Ultimate Blends Shampoo Bar Ginger Recovery,85.3,82.35294117647058,100.0,50
PRD3af3b876,Guinot Longue Vie Anti Ageing Serum,PRDe74180c3,Brightening Serum,64.1,78.57142857142857,45.45454545454546,50
PRD3b80ff3c,Sol De Janeiro Brazilian Bum Bum Cream,PRDc04de7e2,Treaclemoon Brazilian Love Body Butter,55.1,56.33802816901409,54.54545454545454,50
PRD3b9ce914,Tree Hut Tropic Glow Firming Whipped Body Butter,PRD3e158b60,Tree Hut Whipped Body Butter,85.8,83.33333333333334,100.0,50
PRD3c2d389d,Écrin de Fleur Apple Cider Vinegar Solid Shampoo Soap Bar,PRD7654e3a5,Shampoo Soap Bars,71.1,96.96969696969697,36.36363636363637,50
PRD3c74a68f,Lavender and Rosemary Conditioner Bar,PRDa6d024a6,"Lavender and Lime , Solid Conditioner, Zero Waste, Hair conditioner, Self Care, Eco, Vegan Products, Plastic Free, long lasting Travel bar",80.7,73.97260273972603,100.0,50
PRD3cbcf270,Infused Shea Body Butter,PRD707ba230,Little Organic Company Whipped Shea Body Butter Moisturiser,69.9,83.33333333333334,54.54545454545454,50
PRD3d044467,Yves Rocher Nutrition Shampoo-bar With Organic Flower Oils Solid,PRD94df6e4e,Shampoo Bar,75.9,100.0,45.45454545454546,50
PRD3d2887a7,Eco Warrior Blue Shampoo Bar,PRDc39c546e,Eco Warrior Dry Hair Shampoo Bar,79.3,71.42857142857143,100.0,50
PRD3d881715,Liz Earle Restore & Glow Instant Radiance Serum,PRDf2b24498,Nunaïa Nourishing Radiance Serum,65.3,69.0909090909091,63.63636363636363,50
PRD3d8a5bca,AVEO Professional Wonderful Love of Curls Solid Conditioner,PRDaaa984c3,Solid Hair Conditioner Bar,67.6,79.06976744186046,54.54545454545454,50
PRD3ddd785c,Tarte Whipped Body Butter Cake Butter,PRD6d6aa7db,Whipped Body Butter,75.9,100.0,45.45454545454546,50
PRD3df7b239,Peach Not Plastic Conditioner Bar,PRD22c33c78,Conditioner Bars,71.0,96.7741935483871,36.36363636363637,50
PRD3e158b60,Tree Hut Whipped Body Butter,PRD0ac1e5bb,Tree Hut Whipped Body Butter Vanilla,95.0,100.0,100.0,50
PRD3e42c7f4,Bloom Girls Shimmer Body Butter,PRD57048bb9,Dime Biome Body Butter,69.2,82.05128205128204,54.54545454545454,50
PRD3ea36cb3,"PDRN Pink Peptide Serum- Korean Skincare PDRN Serum,Dark Spot Remover,Niacinamide Face Serum for Dark Spots & Barrier Repair,Hydrating,Moisturizing",PRD942b49b3,"PDRN Pink Peptide Serum With SPF30–Korean Skincare for Wrinkles&Hydration,Niacinamide Face Serum,Dark Spot Corrector&Barrier Repair,Hyperpigmentation",79.9,72.47386759581882,100.0,50
PRD3ee5456d,Ethique Solid Conditioner Bar Kookabara,PRDcf6f224f,Ethique Solid Conditioner Bar in The Buff - Unscented,87.8,86.95652173913044,100.0,50
PRD3f322206,Ultimate Deep Hydration Skincare: Natural Shea Butter Body Butter Set,PRD9c4ff6bc,Body Butter Moisturiser,64.6,73.6842105263158,54.54545454545454,50
PRD40703198,Raw Roots Greenie Genie Herbal Infused Dreadlock Soap Bar,PRD512cdf76,Coconut Shampoo Bar,62.8,64.51612903225806,63.63636363636363,50
PRD40d411e6,J.r.liggett S Conditioner Bar,PRD22c33c78,Conditioner Bars,77.3,96.7741935483871,54.54545454545454,50
PRD40e1a459,Lu Lu's Suds Mango Coconut Shea Body Butter,PRDf2b13eb3,I Love Coconut & Cream Body Butter,69.6,82.75862068965517,54.54545454545454,50
PRD41872344,Bree Probiotic Hair Shampoo Bar,PRD94df6e4e,Shampoo Bar,75.9,100.0,45.45454545454546,50
PRD41cd125b,Debenhams Hydrating Hyaluronic Serum,PRDfce740e3,CeraVe Hydrating Hyaluronic Acid Serum,65.5,81.15942028985508,45.45454545454546,50
PRD42c54937,grüum Professional Conditioner Bar Strength & Nourish,PRD2c4133ca,alott - nourishing conditioner bar,77.8,68.75,100.0,50
PRD42e4d7b0,Body Prescriptions - Niacinamide & Vitamin C Body Butter,PRDfa6f41b0,Cocoa Body Butter,74.9,86.66666666666667,63.63636363636363,50
PRD431f8794,pure anada Soothing Natural Conditioner Bar,PRDe87d03f9,"unbrand Castor Oil Conditioner Bar - Nourishing & Soothing Natural Deep Conditioner for All Hair Types - Hair Moisturizing, Cleansing Solid Soap Ba...",82.2,76.74418604651163,100.0,50
PRD432489c5,Kaantam Whipped Body Butter For Smooth Skin 100gm,PRD6d6aa7db,Whipped Body Butter,79.1,100.0,54.54545454545454,50
PRD43b2a09f,Aromatika Refined Shea Butter Ghana 100% Natural & Pure Shea Butter for Body Care,PRD195ecc24,Life-flo Pure Mango Butter,61.1,61.53846153846154,63.63636363636363,50
PRD44394d34,Luxury No.1 Whipped Body Butter,PRD2a646033,Argan Whipped Body Butter,73.0,88.88888888888889,54.54545454545454,50
PRD444f6245,Ease Away Stress & Anxiety Calming Body Butter - Nourish & Hydrate,PRD9c4ff6bc,Body Butter Moisturiser,67.9,73.91304347826086,63.63636363636363,50
PRD4452b39d,nalas baby Body Butter Duo,PRD1c771653,skinnydip london Supermarket Vanilla Body Butter,83.5,70.0,100.0,100
PRD459b7e1a,Little Soap Company Eco Warrior Deeply Nourishing Shampoo Bar,PRD94df6e4e,Shampoo Bar,75.9,100.0,45.45454545454546,50
PRD45c3134d,Luscious Locks Natural Shampoo Bar,PRD94df6e4e,Shampoo Bar,79.1,100.0,54.54545454545454,50
PRD4619ebd6,Shea Butter Conditioner Bar,PRD22c33c78,Conditioner Bars,77.3,96.7741935483871,54.54545454545454,50
PRD4625a9ee,Farmona Tutti Frutti Nourishing Body Butter Caramel & Cinnamon,PRD0c2fe40f,Champneys Natures Treat Nourishing Body Butter,68.6,71.91011235955057,54.54545454545454,100
PRD4633f3ef,"Nature Triangle Shampoo Bar, Usman Grass & Nature Seven Green Soap Solid Shampoo, Gentle Hair Cleansing & Strengthening for Women and Men (1)",PRD9f09222c,Nature Triangle Usman Grass Shampoo Bar,85.0,81.81818181818181,100.0,50
PRD465c7bde,Wideye Green Tea & Eucalyptus Natural Shampoo Bar,PRD94df6e4e,Shampoo Bar,79.1,100.0,54.54545454545454,50
PRD466b2f07,Shea Moisture Coconut and Hibiscus Body Butter,PRDfa6f41b0,Cocoa Body Butter,66.4,82.75862068965517,45.45454545454546,50
PRD4719f24e,Hydrating Conditioning Solid Shampoo Bar,PRD94df6e4e,Shampoo Bar,72.7,100.0,36.36363636363637,50
PRD47c8266f,RANAVAT Brightening Saffron Serum,PRDe74180c3,Brightening Serum,66.2,82.35294117647058,45.45454545454546,50
PRD47cdc87a,Fragrance-Free Solid Conditioner Bar,PRD22c33c78,Conditioner Bars,77.3,96.7741935483871,54.54545454545454,50
PRD47ea1152,Soap & Glory Berry & Bright Body Butter,PRDd4a6232d,Soap & Glory The Righteous Butter Body Butter,83.3,78.78787878787878,100.0,50
PRD4800b12f,Shampoo bar - patchouli and sandalwood — The Geographer store,PRD94df6e4e,Shampoo Bar,75.9,100.0,45.45454545454546,50
PRD480152b8,ÂME Pure Don't Be Thirsty Serum,PRD8363fb23,Vata Face Serum,60.8,60.86956521739131,63.63636363636363,50
PRD48321c1e,Head and Shoulders Anti Dandruff Shampoo Bar With Citrus,PRD94df6e4e,Shampoo Bar,75.9,100.0,45.45454545454546,50
PRD49317617,"Meina Organic Hair Soap Bar for Dandruff and Oily Hair with Rosemary Oil and Tea Tree Oil, 100% Natural Certified, Shampoo Bar Substitute, Vegan",PRD94df6e4e,Shampoo Bar,79.1,100.0,54.54545454545454,50
PRD497f83b5,Natural Whipped Body Butter With Raw Organic Shea Butter & Sacred,PRD6d6aa7db,Whipped Body Butter,79.1,100.0,54.54545454545454,50
PRD498ac8dd,Mallows Beauty AHA Peachy Body Butter,PRD9e755525,Mallows Beauty Mango Sorbet Body Butter,81.6,75.67567567567568,100.0,50
PRD49a2a30e,"Solid Shampoo For Curly Hair, 80",PRDb636b1e0,"Solid Shampoo For Oily Hair, 80",89.5,90.0,100.0,50
PRD4a7fd539,Dr. Organic Manuka Honey Body Cream,PRD7c376353,Sunday Rain Mango & Coconut Body Butter - & Sealed - Free P&p,58.0,55.88235294117647,63.63636363636363,50
PRD4a89a3ef,Tree Hut Moroccan Rose Whipped Body Butter,PRD3e158b60,Tree Hut Whipped Body Butter,87.1,85.71428571428572,100.0,50
PRD4a8c859e,"Hair Shampoo Bar,Scalp Cleansing Soap | Natural Solid Shampoo Bar for Women Men Home Travel Daily Care Combination Oily Dry Hair Cleansing",PRD94df6e4e,Shampoo Bar,79.1,100.0,54.54545454545454,50
PRD4aeb7397,"Solid Shampoo Bar for Hair Growth for Itchy Scalp, Men & Women, Shampoo for Thinning Hair, Rough Hair, and Silky (Colongne)",PRDccde7173,"Solid Shampoo For Dry Hair, 85",85.2,82.14285714285714,100.0,50
PRD4c4baf48,Mint Conditioner Bar,PRD2fc6794e,Herb and Shine Conditioner Bar,78.0,92.3076923076923,63.63636363636363,50
PRD4c80e676,Akirma Luxe Hair & Body Butter,PRD8be27dc1,Signature Body Butter,71.3,80.0,63.63636363636363,50
PRD4cfa473d,Wideye No Travel Tin Hair Shampoo Bar,PRD94df6e4e,Shampoo Bar,75.9,100.0,45.45454545454546,50
PRD4d3a52fb,Face Junkie Super Hydrating Serum,PRDd593b7b2,Byoma Hydrating Serum,71.7,86.48648648648648,54.54545454545454,50
PRD4d74acf3,"Nature Triangle Shampoo Bar,Natural Plant-Based Solid Shampoo,Nature Green Soap Shampoo,Cleansing & Nourishing Care for Healthy-Looking Hair ()",PRDbf7d8f07,"Nature Triangle Shampoo Bar, Usman Grass Shampoo Bar, Nature Seven Green Soap Shampoos Bars, Nourishing Care for Healthy-Looking Hair ()",87.9,80.76923076923077,100.0,85
PRD4e147b1f,ECOAND Silky Vegan Conditioner Bar,PRD22c33c78,Conditioner Bars,74.1,96.7741935483871,45.45454545454546,50
PRD4e1e0505,Fresh Outta Fck Whipped Body Butter,PRD6d6aa7db,Whipped Body Butter,79.1,100.0,54.54545454545454,50
PRD4e398236,Dr Shea Shimmer Vanilla Shea Butter Body Butter,PRD8be27dc1,Signature Body Butter,70.1,77.77777777777779,63.63636363636363,50
PRD4e993f13,Citrus Burst Solid Shampoo Bar,PRD94df6e4e,Shampoo Bar,75.9,100.0,45.45454545454546,50
PRD4ebccb85,Natural Triangle Usman Grass Shampoo Bar,PRD83cc251e,"Nature Triangle Shampoo Bar: Nature Seven Green Shampoo Soap, Usman Grass Bar, for Women and Mens",87.7,77.61194029850746,100.0,100
PRD4ec19bab,Shealife 100% Organic Unrefined Shea Butter,PRD3cbcf270,Infused Shea Body Butter,61.7,80.0,36.36363636363637,50
PRD4f126442,(bulkx6) Anihana Conditioner Bar Lavender & Lemon -oily And Fine,PRD05a78c1c,(bulkx6) Anihana Conditioner Bar Manuka Honey & Vanilla -all Hair,87.1,76.63551401869158,100.0,100
PRD4f278f25,Good Molecules Hyaluronic Acid Serum,PRDa9143a2c,Good Molecules Daily Brightening Serum,76.7,66.66666666666667,100.0,50
PRD4f5785fa,Viori Hidden Waterfall Conditioner Bar,PRD22c33c78,Conditioner Bars,77.3,96.7741935483871,54.54545454545454,50
PRD4fc15ae2,Alana Vegan Natural Conditioner Bars Pink Rose & Geranium Natural Conditioner Bar,PRD22c33c78,Conditioner Bars,75.9,100.0,45.45454545454546,50
PRD5012adf7,BingoSpa Body Butter,PRDb8243bc7,Kanu Nature Nourishing Body Butter,74.4,85.71428571428572,63.63636363636363,50
PRD5070afed,Mars Made Rosemary Conditioner Bar,PRD22c33c78,Conditioner Bars,74.1,96.7741935483871,45.45454545454546,50
PRD512cdf76,Coconut Shampoo Bar,PRD94df6e4e,Shampoo Bar,79.1,100.0,54.54545454545454,50
PRD5160929d,"Green Soap, Shampoo Bar, Natural Usman Grass Sticky Rice Water Solid Soap, Platycladus Orientalis Leaves Soap, Glutinous Rice Water Solid Shampoo Bar",PRD94df6e4e,Shampoo Bar,72.7,100.0,36.36363636363637,50
PRD51756516,Petal Power Bloom in Soap Refill Conditioner Bar,PRDab4a7afe,Petal Power Bloom in Soap Hair Conditioner Bars,89.1,89.36170212765957,100.0,50
PRD51a7ca60,Clarins Nourishing Shampoo Bar,PRD94df6e4e,Shampoo Bar,75.9,100.0,45.45454545454546,50
PRD51a95166,Plant Therapy Facial Serum,PRDb976da70,Plant Therapy Facial Serum Trio Set,95.0,100.0,100.0,50
PRD52b8707e,Oshea Herbals Cocoa Butter Body Butter For Dry Itchy Skin,PRDe1b4ac16,Derma V10 Cocoa Body Butter,67.1,66.66666666666667,72.72727272727273,50
PRD5315495b,Foamie Conditioner Bar Aloe You Vera Much,PRDbe97e872,Foamie Conditioner Bar Hibiskiss,86.0,83.63636363636364,100.0,50
PRD531eecf5,KinKind Give Me Strength Conditioner Bar,PRD1c1228d1,KinKind Give Me More Deep Conditioner Bar,85.4,82.5,100.0,50
PRD537412d6,KinKind Make Me Shine! Shampoo Bar,PRD94df6e4e,Shampoo Bar,75.9,100.0,45.45454545454546,50
PRD53e6dd0d,Lavender Body Butter,PRD6ab0e09d,Lalicious the Body Butter,73.8,78.78787878787878,72.72727272727273,50
PRD543307a2,J.R. Liggett's Tea Tree & Hemp Oil Shampoo Bar,PRDa15a678b,J.R. Liggett's Herbal Shampoo Bar,78.5,70.0,100.0,50
PRD559d2356,Sunkissed Butter Whip Tropical Bliss,PRD3cbcf270,Infused Shea Body Butter,57.1,60.0,54.54545454545454,50
PRD56d1728e,Diptyque Rich Butter For The Body,PRDad80f5ee,Soap & Glory Limited Edition Body Butter Cherry Wild,57.6,51.85185185185186,54.54545454545454,100
PRD56e01d4f,unbrand Platycladus Orientalis Shampoo Bar Natural Usman Grass Solid Shampoo Bar for Gentle Cleansing & Nourishing Care for All Hair Types,PRD4ebccb85,Natural Triangle Usman Grass Shampoo Bar,82.6,77.5,100.0,50
PRD57048bb9,Dime Biome Body Butter,PRD3e42c7f4,Bloom Girls Shimmer Body Butter,69.2,82.05128205128204,54.54545454545454,50
PRD57207f1a,Ethique Firzz Wrangler Shampoo for Dry and/or Frizz Hair,PRD1f1a3333,Triangle Shampoo Bar,64.9,80.0,45.45454545454546,50
PRD572b7f12,NIVEA Cellular Luminous 630 Anti Dark Spot Face Serum,PRD8363fb23,Vata Face Serum,73.0,88.88888888888889,54.54545454545454,50
PRD57335c31,BingoSpa Active Face Serum,PRDf525261a,Q+A Peptide Facial Serum,66.6,71.42857142857143,63.63636363636363,50
PRD5748515a,Josie Maran Whipped Argan Oil Body Butter Vanilla Apricot,PRD9121603a,Josie Maran Whipped Argan Oil Body Butter Apricot And Magnolia 4.6 Fl,90.8,92.45283018867924,100.0,50
PRD5873124b,"SeoulGlow Cypress Leaf Hair Growth Soap, Nature Triangle Shampoo Bar, Natural Plant Based Herbal Solid Shampoos Care, Gentle Hair Cleansing and",PRD1f1a3333,Triangle Shampoo Bar,75.9,100.0,45.45454545454546,50
PRD58a003fd,Fair Squared Shea Body Butter,PRD3cbcf270,Infused Shea Body Butter,69.5,88.37209302325581,45.45454545454546,50
PRD58ebb55e,All Natural Conditioner Bar,PRD22c33c78,Conditioner Bars,77.3,96.7741935483871,54.54545454545454,50
PRD58f7428b,Nine Less B-Boost Korean Skincare Serum,PRDd65f77fd,Niacinamide Serum,63.4,71.42857142857143,54.54545454545454,50
PRD58fdd4f8,Mixa Panthenol Comfort Body Balm,PRDb3e41bd3,Deep Comfort Body Butter,60.2,71.42857142857143,45.45454545454546,50
PRD591b82f4,Bio Balance Super Serum,PRD27bce149,Kiehl's Vital Skin-Strengthening Super Serum,64.6,73.6842105263158,54.54545454545454,50
PRD591db5d1,Natural Conditioner Bar,PRD898379d1,Natural Conditioner Bar with Pink Clay & Grapefruit,95.0,100.0,100.0,50
PRD59be1a2b,Dr. Shea Body Butter Confident Coconut Moisturizing Body Cream,PRD3cbcf270,Infused Shea Body Butter,67.0,83.72093023255813,45.45454545454546,50
PRD59da9d74,Shea Whipped Body Butter Soft Creamy All Natural African Whipped Pure,PRD6d6aa7db,Whipped Body Butter,72.7,100.0,36.36363636363637,50
PRD59ef5692,J.R.Liggett's Original Shampoo Bar,PRD94df6e4e,Shampoo Bar,79.1,100.0,54.54545454545454,50
PRD5b6320ff,Kitsch Shea Butter Hydrating Conditioner Bar,PRDc6b2dce0,Kitsch Rice Water Protein Conditioner Bar,80.2,73.17073170731707,100.0,50
PRD5b7e9ec1,Shower Candy Moroccan Mint Solid Hair Conditioner Bar,PRD4c4baf48,Mint Conditioner Bar,76.5,89.47368421052632,63.63636363636363,50
PRD5b8bc887,Perricone MD Cold Plasma Plus+ Advanced Serum Concentrate,PRDc34acd14,Ac+R Youthful Glow Serum Concentrate,64.6,67.79661016949152,63.63636363636363,50
PRD5b9cf2b9,Body Whipped Butter . Jar Birthday Cake,PRD89863f35,Bodycology Shea Butter Body Cream Cozy Fireside S'more,61.6,61.76470588235294,54.54545454545454,85
PRD5c42e109,Coconut Conditioner Bar,PRD1f1b0352,"Coconut Conditioner Bar - Rich Nourishing & Volumizing - Hair Moisturizing & Strengthening Solid Soap Bar, Plastic-Free, Silicone & Sulfate Free",95.0,100.0,100.0,50
PRD5c946edc,Amphora Twilight Shampoo Bar,PRD94df6e4e,Shampoo Bar,75.9,100.0,45.45454545454546,50
PRD5cb13c22,Scottish Fine Soaps Vetiver & Sandalwood Shampoo Bar Wrapped,PRD94df6e4e,Shampoo Bar,75.9,100.0,45.45454545454546,50
PRD5cbb3d08,Handmade Solid Shampoo Bar,PRD94df6e4e,Shampoo Bar,82.3,100.0,63.63636363636363,50
PRD5cc056bd,Conditioner Bar for Hair Growth,PRDd94aeaa8,Conditioner Bar for Thin Hair,89.8,90.56603773584906,100.0,50
PRD5cc0e9d3,Saje Yoga Grounding Coconut Shea Body Butter Calm Hydrate Formulated,PRD1fac0ce5,Lyonsleaf Body Butter,68.6,80.95238095238095,54.54545454545454,50
PRD5ccc60fe,New Dawn UK Patchouli Shampoo Bar,PRD6b91c54a,New Dawn UK Lavender Shampoo Bar,81.2,75.0,100.0,50
PRD5d23e71f,Waterworld Sports Natural Lemon Shampoo Bar,PRD94df6e4e,Shampoo Bar,79.1,100.0,54.54545454545454,50
PRD5d369ffb,Memoriex Mango Body Butter,PRDfa6f41b0,Cocoa Body Butter,71.8,86.66666666666667,54.54545454545454,50
PRD5e02901a,KinKind Purple Conditioner Bar,PRD22c33c78,Conditioner Bars,74.1,96.7741935483871,45.45454545454546,50
PRD5e143c9a,Geranium & Pine Needle Shampoo Bar,PRD94df6e4e,Shampoo Bar,72.7,100.0,36.36363636363637,50
PRD5e6154f6,Zoya Goes Pretty Anti-Age Serum Roll-On,PRD8363fb23,Vata Face Serum,61.2,73.33333333333334,45.45454545454546,50
PRD5e7549a2,revuele Comforting Face Serum,PRD3175785b,b Bold Face Serum,83.2,78.57142857142857,100.0,50
PRD5f0056df,Sweet & Sassy 3 Conditioner Bars,PRD22c33c78,Conditioner Bars,72.7,100.0,36.36363636363637,50
PRD5f5233db,NIVEA Luminous 630 Even Glow Serum,PRD572b7f12,NIVEA Cellular Luminous 630 Anti Dark Spot Face Serum,61.8,62.68656716417911,63.63636363636363,50
PRD5f6b112f,Body Boost Lavender Vanilla Stretch Mark Butter . Treat Stretch Marks and Scars,PRDad74e0eb,Mango Butter,65.3,75.0,54.54545454545454,50
PRD5f97ad56,Turmeric Face Serum - Dark Spot Remover For Face- Serum Face For Healthy And Plump Skin - Hyaluronic Acid Serum For Soothing & Hydrating - Face Serum,PRD310ca00b,Barber Pro Hydrating Face Serum,68.5,80.76923076923077,54.54545454545454,50
PRD5fd7f81c,Shampoo bar Nettle and marshmallow to soothe scalp and reduce hair loss,PRD94df6e4e,Shampoo Bar,75.9,100.0,45.45454545454546,50
PRD605b9aa4,Skin Food Glow Serum Drops,PRDa93d26db,ACM Duolys A Retinol Serum,59.6,55.55555555555556,54.54545454545454,100
PRD60661d4a,Soap & Mhor Conditioner Bar (Multiple Scents),PRD22c33c78,Conditioner Bars,69.3,93.75,36.36363636363637,50
PRD60f4ddcf,Dr Sebagh Supreme Maintenance Youth Serum,PRDa8447757,Dr Sebagh Serum Repair,82.8,77.77777777777779,100.0,50
PRD60fb88e0,Body Balm for Menopause Skin,PRD081e0650,La Corvette Body Balm with Olive Oil and Olive Oil,55.5,57.14285714285714,54.54545454545454,50
PRD6129f25a,CMD Sandorini Body Butter,PRD5012adf7,BingoSpa Body Butter,68.1,80.0,54.54545454545454,50
PRD6141f325,Boots Ingredients Hyaluronic Acid Serum,PRDfce740e3,CeraVe Hydrating Hyaluronic Acid Serum,67.8,79.41176470588236,54.54545454545454,50
