price_1,brand_2,size_value_2,currency_2,product_1_id,lexical_similarity,product_1_name,product_2_name,size_similarity,retailer_1,size_unit_1,size_value_1,brand_1,size_unit_2,currency_1,price_2,brand_similarity,match_source,product_2_id,retailer_2,similarity,category
11.99,Tree Hut,,GBP,PRD8fe440bd,71.63,Tree Hut Tropic Glow Whipped Body Butter,Tree Hut Moroccan Rose Whipped Body Butter,50.0,Boots.com,,,Tree Hut,,GBP,15.99,100.0,main_engine,PRD4a89a3ef,Boots.com,94.0,Body Butter
11.99,Tree Hut,,GBP,PRD8fe440bd,88.57,Tree Hut Tropic Glow Whipped Body Butter,Tree Hut Whipped Body Butter,50.0,Boots.com,,,Tree Hut,,GBP,15.99,100.0,main_engine,PRD3e158b60,Holland & Barrett,100.0,Body Butter
11.99,Tree Hut,,GBP,PRD8fe440bd,95.0,Tree Hut Tropic Glow Whipped Body Butter,Tree Hut Tropic Glow Firming Whipped Body Butter,50.0,Boots.com,,,Tree Hut,,GBP,15.99,100.0,main_engine,PRD3b9ce914,Holland & Barrett,100.0,Body Butter
15.99,Tree Hut,,GBP,PRD4a89a3ef,88.57,Tree Hut Moroccan Rose Whipped Body Butter,Tree Hut Whipped Body Butter,50.0,Boots.com,,,Tree Hut,,GBP,15.99,100.0,main_engine,PRD3e158b60,Holland & Barrett,100.0,Body Butter
15.99,Tree Hut,,GBP,PRD4a89a3ef,68.0,Tree Hut Moroccan Rose Whipped Body Butter,Tree Hut Tropic Glow Firming Whipped Body Butter,50.0,Boots.com,,,Tree Hut,,GBP,15.99,100.0,main_engine,PRD3b9ce914,Holland & Barrett,91.3,Body Butter
8.0,Cocoa,,GBP,PRD1c771653,68.96,skinnydip london Supermarket Vanilla Body Butter,Cocoa & Vanilla Body Butter,50.0,Skinnydip,g,200.0,,,GBP,15.99,50.0,main_engine,PRDe51784bf,Amazon.co.uk - Amazon.co.uk-Seller,81.1,Body Butter
8.0,Debenhams Hi,,GBP,PRD1c771653,53.33,skinnydip london Supermarket Vanilla Body Butter,Debenhams Hi Butter Mango Vanilla Body Butter,50.0,Skinnydip,g,200.0,,,GBP,23.8,50.0,main_engine,PRDb9d5717c,Debenhams,71.1,Body Butter
8.0,Vanilla Bean,,GBP,PRD1c771653,59.71,skinnydip london Supermarket Vanilla Body Butter,Vanilla Bean Whipped Body Butter,50.0,Skinnydip,g,200.0,,,GBP,26.6,50.0,main_engine,PRD1b460093,Ecco-Verde.co.uk,73.8,Body Butter
8.0,Aromatic Body,,GBP,PRD1c771653,65.65,skinnydip london Supermarket Vanilla Body Butter,Aromatic Body Butter Vanilla,50.0,Skinnydip,g,200.0,,,GBP,22.98,50.0,main_engine,PRD059c4d75,israel catalog,77.1,Body Butter
8.0,I Love,,GBP,PRD1c771653,50.0,skinnydip london Supermarket Vanilla Body Butter,I Love Cosmetics Vanilla Milk Body Butter,50.0,Skinnydip,g,200.0,,,GBP,9.99,50.0,main_engine,PRD8ce93f8d,Amazon.co.uk - Amazon.co.uk-Seller,67.0,Body Butter
8.0,Plum Bodylovin',200.0,GBP,PRD1c771653,47.36,skinnydip london Supermarket Vanilla Body Butter,"Plum Bodylovin' Body Butter, Vanilla Vibes For All Skin Types",100.0,Skinnydip,g,200.0,,g,GBP,21.16,50.0,main_engine,PRD29a43bf0,eBay - livingessentials_23,81.2,Body Butter
8.0,Rubem Strawberry,,GBP,PRD1c771653,56.45,skinnydip london Supermarket Vanilla Body Butter,Rubem Strawberry & Vanilla Body Butter,50.0,Skinnydip,g,200.0,,,GBP,11.0,50.0,main_engine,PRD2cf048ea,YAYO Familia,72.5,Body Butter
28.0,Debenhams Hi,,GBP,PRD966dcd32,66.75,debenhams Hi Butter Pink Champagne Body Butter,Debenhams Hi Butter Mango Vanilla Body Butter,50.0,Boots.com,,,,,GBP,23.8,50.0,main_engine,PRDb9d5717c,Debenhams,73.4,Body Butter
28.0,Debenhams Butter,,GBP,PRD966dcd32,67.5,debenhams Hi Butter Pink Champagne Body Butter,Debenhams Butter Me Up Body Butter,50.0,Boots.com,,,,,GBP,14.0,50.0,main_engine,PRDd940a2a5,Bellamianta,72.2,Body Butter
2.25,Organic Shop,,GBP,PRD88f67225,100.0,Organic Shop Nurturing Body Cream Blueberry & Blackberry,Organic Shop Nurturing Body Cream Blueberry&Blackberry,50.0,Superdrug.com,ml,250.0,Organic Shop,,GBP,2.25,100.0,main_engine,PRD13d1af7c,Superdrug.com,100.0,Body Butter
7.49,Soap,,GBP,PRD30a3b49a,64.09,Soap & Glory MAGNIFI-COCO Body Butter,Soap & Glory Call of Fruity Body Butter,50.0,Boots.com,,,Soap,,GBP,7.49,100.0,main_engine,PRD1e2d2b20,Boots.com,89.0,Body Butter
7.49,Soap,,GBP,PRD30a3b49a,66.32,Soap & Glory MAGNIFI-COCO Body Butter,Soap & Glory The Righteous Butter Body Butter,50.0,Boots.com,,,Soap,,GBP,7.49,100.0,main_engine,PRDd4a6232d,Boots.com,88.0,Body Butter
7.49,Soap,,GBP,PRD30a3b49a,64.09,Soap & Glory MAGNIFI-COCO Body Butter,Soap and Glory The Righteous Body Butter,50.0,Boots.com,,,Soap,,GBP,9.99,100.0,main_engine,PRDeff54c48,Boots.com,83.8,Body Butter
7.49,Soap,,GBP,PRD30a3b49a,66.32,Soap & Glory MAGNIFI-COCO Body Butter,Soap & Glory The Righteous Butter Body Butter,50.0,Boots.com,,,Soap,,GBP,49.85,100.0,main_engine,PRDd4a6232d,eBay - jadashats-us,88.0,Body Butter
7.49,Soap,600.0,GBP,PRD30a3b49a,64.09,Soap & Glory MAGNIFI-COCO Body Butter,Soap & And Glory The Righteous Body Butter,50.0,Boots.com,,,Soap,ml,GBP,20.39,100.0,main_engine,PRDa2063a8c,eBay - zorilus7,83.8,Body Butter
4.07,The Body,,GBP,PRD8730dbc2,78.84,The Body Shop Mango Body Butter,The Body Shop Coconut Body Butter,50.0,Perfumes Club UK,,,The Body,,GBP,17.47,100.0,main_engine,PRD9cbc695a,Amazon.co.uk - Amazon.co.uk-Seller,100.0,Body Butter
15.99,Sanctuary Spa,,GBP,PRD9f935292,82.86,Sanctuary Spa Golden Sandalwood Melting Body Butter,Sanctuary Spa Body Butter,50.0,Superdrug.com,,,Sanctuary Spa,,GBP,13.0,100.0,main_engine,PRDd987acec,Boots.com,100.0,Body Butter
8.0,Burst Bodycare,200.0,GBP,PRD7d4c7911,81.4,Burst Bodycare Aloe Body Butter,Burst Bodycare Orange Body Butter,50.0,M&S,,,Burst Bodycare,ml,GBP,8.0,100.0,main_engine,PRDe20ca495,M&S,100.0,Body Butter
14.95,Body Butter,50.0,GBP,PRD37a77fed,45.68,Body Butter Salted Caramel,Body Butter For Dry Skin Mango (body Butter),50.0,The B Collection,,,Body Butter,ml,GBP,24.91,100.0,main_engine,PRDf098e420,eBay - onebioshopcom,69.0,Body Butter
14.95,Body Butter,,GBP,PRD37a77fed,47.81,Body Butter Salted Caramel,Body Butter (new) Charging....body Butter - Organic Oatmeal Scented,50.0,The B Collection,,,Body Butter,,GBP,13.36,100.0,main_engine,PRD1d9f2d43,eBay - vanceb01,66.7,Body Butter
14.95,Body Butter,,GBP,PRD37a77fed,49.92,Body Butter Salted Caramel,Body Butter with Mango Butter – Lime,50.0,The B Collection,,,Body Butter,,GBP,7.99,100.0,main_engine,PRDdc65729d,Handmade Fever,73.5,Body Butter
14.95,Body Butter,250.0,GBP,PRD37a77fed,42.34,Body Butter Salted Caramel,Body Butter With Chios Mastiha Oil And Grape From Greece,50.0,The B Collection,,,Body Butter,ml,GBP,119.88,100.0,main_engine,PRD1aafb9bb,eBay - idisma,65.3,Body Butter
14.95,Body Butter,,GBP,PRD37a77fed,44.56,Body Butter Salted Caramel,Body Butter with Mango Butter – Patchouli and Orange,50.0,The B Collection,,,Body Butter,,GBP,7.99,100.0,main_engine,PRDf1b0c5d0,Handmade Fever,69.4,Body Butter
14.95,Mallows Beauty,,GBP,PRD9e755525,65.52,Mallows Beauty Mango Sorbet Body Butter,Mallows Beauty I'm A Mallows Girl Body Butter,50.0,Amazon.co.uk - Amazon.co.uk-Seller,,,Mallows Beauty,,GBP,14.95,100.0,main_engine,PRD6379ecfc,Mallows Beauty,87.2,Body Butter
14.95,Mallows Beauty,,GBP,PRD9e755525,69.52,Mallows Beauty Mango Sorbet Body Butter,Mallows Beauty AHA Peachy Body Butter,50.0,Amazon.co.uk - Amazon.co.uk-Seller,,,Mallows Beauty,,GBP,11.95,100.0,main_engine,PRD498ac8dd,Boots.com,78.4,Body Butter
14.95,Mallows Beauty,,GBP,PRD9e755525,68.0,Mallows Beauty Mango Sorbet Body Butter,Mallows Beauty Birthday Cake Body Butter,50.0,Amazon.co.uk - Amazon.co.uk-Seller,,,Mallows Beauty,,GBP,14.95,100.0,main_engine,PRDdd7f4e85,Amazon.co.uk - Amazon.co.uk-Seller,90.8,Body Butter
15.99,Tree Hut,,GBP,PRD3e158b60,85.0,Tree Hut Whipped Body Butter,Tree Hut Tropic Glow Firming Whipped Body Butter,50.0,Holland & Barrett,,,Tree Hut,,GBP,15.99,100.0,main_engine,PRD3b9ce914,Holland & Barrett,100.0,Body Butter
14.95,Mallows Beauty,,GBP,PRD6379ecfc,65.52,Mallows Beauty I'm A Mallows Girl Body Butter,Mallows Beauty AHA Peachy Body Butter,50.0,Mallows Beauty,,,Mallows Beauty,,GBP,11.95,100.0,main_engine,PRD498ac8dd,Boots.com,94.2,Body Butter
14.95,Mallows Beauty,,GBP,PRD6379ecfc,65.52,Mallows Beauty I'm A Mallows Girl Body Butter,Mallows Beauty Birthday Cake Body Butter,50.0,Mallows Beauty,,,Mallows Beauty,,GBP,14.95,100.0,main_engine,PRDdd7f4e85,Amazon.co.uk - Amazon.co.uk-Seller,90.0,Body Butter
7.99,I Love,,GBP,PRDfd3ca522,56.9,I Love Cosmetics Women's English Rose Body Butter,I Love Wellness Sleep Body Butter,50.0,Amazon.co.uk - Amazon.co.uk-Seller,,,I Love,,GBP,9.99,100.0,main_engine,PRD01f73956,Amazon.co.uk - Amazon.co.uk-Seller,77.3,Body Butter
7.99,I Love,,GBP,PRDfd3ca522,66.88,I Love Cosmetics Women's English Rose Body Butter,I Love Cosmetics Vanilla Milk Body Butter,50.0,Amazon.co.uk - Amazon.co.uk-Seller,,,I Love,,GBP,9.99,100.0,main_engine,PRD8ce93f8d,Amazon.co.uk - Amazon.co.uk-Seller,90.3,Body Butter
7.99,I Love,,GBP,PRDfd3ca522,66.88,I Love Cosmetics Women's English Rose Body Butter,I Love Cosmetics Body Butter Mango & Papaya,50.0,Amazon.co.uk - Amazon.co.uk-Seller,,,I Love,,GBP,5.99,100.0,main_engine,PRDa700eca3,Amazon.co.uk - Amazon.co.uk-Seller,88.3,Body Butter
14.99,Dr. Shea,,GBP,PRD4e398236,58.22,Dr Shea Shimmer Vanilla Shea Butter Body Butter,Dr. Shea Body Butter Confident Coconut Moisturizing Body Cream,50.0,Share the Shea,,,Dr Shea,,GBP,14.99,100.0,main_engine,PRD59be1a2b,Amazon.co.uk - Amazon.co.uk-Seller,92.9,Body Butter
7.49,Soap,,GBP,PRD1e2d2b20,63.3,Soap & Glory Call of Fruity Body Butter,Soap & Glory The Righteous Butter Body Butter,50.0,Boots.com,,,Soap,,GBP,7.49,100.0,main_engine,PRDd4a6232d,Boots.com,90.8,Body Butter
7.49,Soap,,GBP,PRD1e2d2b20,61.19,Soap & Glory Call of Fruity Body Butter,Soap and Glory The Righteous Body Butter,50.0,Boots.com,,,Soap,,GBP,9.99,100.0,main_engine,PRDeff54c48,Boots.com,87.2,Body Butter
7.49,Soap,,GBP,PRD1e2d2b20,63.3,Soap & Glory Call of Fruity Body Butter,Soap & Glory The Righteous Butter Body Butter,50.0,Boots.com,,,Soap,,GBP,49.85,100.0,main_engine,PRDd4a6232d,eBay - jadashats-us,90.8,Body Butter
7.49,Soap,600.0,GBP,PRD1e2d2b20,61.19,Soap & Glory Call of Fruity Body Butter,Soap & And Glory The Righteous Body Butter,50.0,Boots.com,,,Soap,ml,GBP,20.39,100.0,main_engine,PRDa2063a8c,eBay - zorilus7,87.2,Body Butter
11.95,Mallows Beauty,,GBP,PRD498ac8dd,69.52,Mallows Beauty AHA Peachy Body Butter,Mallows Beauty Birthday Cake Body Butter,50.0,Boots.com,,,Mallows Beauty,,GBP,14.95,100.0,main_engine,PRDdd7f4e85,Amazon.co.uk - Amazon.co.uk-Seller,94.2,Body Butter
7.49,Soap,,GBP,PRDd4a6232d,94.29,Soap & Glory The Righteous Butter Body Butter,Soap and Glory The Righteous Body Butter,50.0,Boots.com,,,Soap,,GBP,9.99,100.0,main_engine,PRDeff54c48,Boots.com,100.0,Body Butter
7.49,Soap,,GBP,PRDd4a6232d,100.0,Soap & Glory The Righteous Butter Body Butter,Soap & Glory The Righteous Butter Body Butter,50.0,Boots.com,,,Soap,,GBP,49.85,100.0,main_engine,PRDd4a6232d,eBay - jadashats-us,100.0,Body Butter
7.49,,,GBP,PRDd4a6232d,78.46,Soap & Glory The Righteous Butter Body Butter,soap & glory Soap and Glory The Righteous Body Butter Lotion Bundled with Clean on Me,50.0,Boots.com,,,Soap,,GBP,20.99,50.0,main_engine,PRDa19c3443,Amazon.co.uk - Amazon.co.uk-Seller,78.3,Body Butter
7.49,Soap,600.0,GBP,PRDd4a6232d,94.29,Soap & Glory The Righteous Butter Body Butter,Soap & And Glory The Righteous Body Butter,50.0,Boots.com,,,Soap,ml,GBP,20.39,100.0,main_engine,PRDa2063a8c,eBay - zorilus7,100.0,Body Butter
9.99,Soap,,GBP,PRDeff54c48,94.29,Soap and Glory The Righteous Body Butter,Soap & Glory The Righteous Butter Body Butter,50.0,Boots.com,,,Soap,,GBP,49.85,100.0,main_engine,PRDd4a6232d,eBay - jadashats-us,100.0,Body Butter
9.99,,,GBP,PRDeff54c48,81.54,Soap and Glory The Righteous Body Butter,soap & glory Soap and Glory The Righteous Body Butter Lotion Bundled with Clean on Me,50.0,Boots.com,,,Soap,,GBP,20.99,50.0,main_engine,PRDa19c3443,Amazon.co.uk - Amazon.co.uk-Seller,80.8,Body Butter
9.99,Soap,600.0,GBP,PRDeff54c48,100.0,Soap and Glory The Righteous Body Butter,Soap & And Glory The Righteous Body Butter,50.0,Boots.com,,,Soap,ml,GBP,20.39,100.0,main_engine,PRDa2063a8c,eBay - zorilus7,100.0,Body Butter
16.5,Body Butter,,GBP,PRDf9f5b6d4,59.28,Hand and Body Cream/Butter Sweet Orange,Body Butter with Mango Butter – Patchouli and Orange,50.0,Nellie Rose,g,250.0,,,GBP,7.99,50.0,main_engine,PRDf1b0c5d0,Handmade Fever,65.3,Body Butter
9.99,I Love,,GBP,PRD01f73956,60.13,I Love Wellness Sleep Body Butter,I Love Cosmetics Vanilla Milk Body Butter,50.0,Amazon.co.uk - Amazon.co.uk-Seller,,,I Love,,GBP,9.99,100.0,main_engine,PRD8ce93f8d,Amazon.co.uk - Amazon.co.uk-Seller,82.5,Body Butter
9.99,I Love,,GBP,PRD01f73956,60.13,I Love Wellness Sleep Body Butter,I Love Cosmetics Body Butter Mango & Papaya,50.0,Amazon.co.uk - Amazon.co.uk-Seller,,,I Love,,GBP,5.99,100.0,main_engine,PRDa700eca3,Amazon.co.uk - Amazon.co.uk-Seller,76.8,Body Butter
12.99,Mango Butter,25.0,GBP,PRDa007b882,84.0,Mango Butter Refined,Mango Butter Refined / Resealable Pouch,50.0,Naissance UK,,,Mango Butter,g,GBP,3.19,100.0,main_engine,PRD337887dc,TheSoapery,100.0,Body Butter
12.99,Mango Butter,,GBP,PRDa007b882,86.67,Mango Butter Refined,Mango Butter,50.0,Naissance UK,,,Mango Butter,,GBP,4.45,100.0,main_engine,PRDad74e0eb,Aromantic,100.0,Body Butter
8.1,Shea Butter,,GBP,PRDfbf2977a,84.0,Shea Butter Refined,Shea Butter – Refined Resealable Pouch,50.0,The Soap Kitchen,,,Shea Butter,,GBP,30.95,100.0,main_engine,PRD8a71614b,TheSoapery,100.0,Body Butter
10.0,Grace Cole,225.0,GBP,PRDc1aa7d48,88.57,"Grace Cole Grapefruit, Lime & Mint Body Butter",Grace Cole Body Butter Grapefruit,50.0,Grace Cole,,,Grace Cole,g,GBP,10.0,100.0,main_engine,PRD936bfd10,Grace Cole,100.0,Body Butter
29.0,,,GBP,PRD53e6dd0d,77.14,Lavender Body Butter,100% pure French Lavender Whipped Body Butter,50.0,Vedaoils UK,,,Lavender Body,,GBP,26.6,50.0,main_engine,PRDad54c918,Ecco-Verde.co.uk,77.7,Body Butter
24.91,Body Butter,,GBP,PRDf098e420,61.36,Body Butter For Dry Skin Mango (body Butter),Body Butter with Mango Butter – Lime,50.0,eBay - onebioshopcom,ml,50.0,Body Butter,,GBP,7.99,100.0,main_engine,PRDdc65729d,Handmade Fever,99.5,Body Butter
24.91,Body Butter,,GBP,PRDf098e420,55.4,Body Butter For Dry Skin Mango (body Butter),Body Butter with Mango Butter – Patchouli and Orange,50.0,eBay - onebioshopcom,ml,50.0,Body Butter,,GBP,7.99,100.0,main_engine,PRDf1b0c5d0,Handmade Fever,94.9,Body Butter
49.85,,,GBP,PRDd4a6232d,78.46,Soap & Glory The Righteous Butter Body Butter,soap & glory Soap and Glory The Righteous Body Butter Lotion Bundled with Clean on Me,50.0,eBay - jadashats-us,,,Soap,,GBP,20.99,50.0,main_engine,PRDa19c3443,Amazon.co.uk - Amazon.co.uk-Seller,78.3,Body Butter
49.85,Soap,600.0,GBP,PRDd4a6232d,94.29,Soap & Glory The Righteous Butter Body Butter,Soap & And Glory The Righteous Body Butter,50.0,eBay - jadashats-us,,,Soap,ml,GBP,20.39,100.0,main_engine,PRDa2063a8c,eBay - zorilus7,100.0,Body Butter
13.36,Bronnley Eclectic,200.0,GBP,PRD09d04044,88.57,Bronnley Eclectic Elements Body Butter,Bronnley Eclectic Elements Zealous Flower Body Butter,100.0,eBay,ml,200.0,Bronnley Eclectic,ml,GBP,13.36,100.0,main_engine,PRD6f3fe59b,eBay,100.0,Body Butter
13.36,Body Butter,,GBP,PRD1d9f2d43,42.74,Body Butter (new) Charging....body Butter - Organic Oatmeal Scented,Body Butter with Mango Butter – Lime,50.0,eBay - vanceb01,,,Body Butter,,GBP,7.99,100.0,main_engine,PRDdc65729d,Handmade Fever,67.5,Body Butter
13.36,Body Butter,,GBP,PRD1d9f2d43,39.63,Body Butter (new) Charging....body Butter - Organic Oatmeal Scented,Body Butter with Mango Butter – Patchouli and Orange,50.0,eBay - vanceb01,,,Body Butter,,GBP,7.99,100.0,main_engine,PRDf1b0c5d0,Handmade Fever,66.2,Body Butter
7.99,Body Butter,3.0,GBP,PRDdc65729d,40.89,Body Butter with Mango Butter – Lime,"Body Butter Collection Giftset Of 3 Gold Together, Perfect Moments",50.0,Handmade Fever,,,Body Butter,g,GBP,25.84,100.0,main_engine,PRD1336f64c,eBay,65.1,Body Butter
7.99,Body Butter,,GBP,PRDdc65729d,73.88,Body Butter with Mango Butter – Lime,Body Butter with Mango Butter – Patchouli and Orange,50.0,Handmade Fever,,,Body Butter,,GBP,7.99,100.0,main_engine,PRDf1b0c5d0,Handmade Fever,100.0,Body Butter
34.79,Mine Botanicals,8.0,GBP,PRDe3801ce9,43.65,(2-pack) Sand + Fog California Beach House Whipped Body Butter,Mine Botanicals Whipped Body Butter with Mango Butter,100.0,eBay - bluerugstore,oz,8.0,,oz,GBP,11.14,50.0,main_engine,PRD2993c4be,eBay,67.6,Body Butter
26.7,Nature Well,,GBP,PRD30aa3e75,91.11,NATURE WELL Shea Body Butter Variety Pack Includes Grapefruit,Nature Well Shea Body Butter Variety Pack,50.0,eBay - checkmystores,,,NATURE WELL,,GBP,26.7,100.0,main_engine,PRDaabefebb,eBay - checkmystores,100.0,Body Butter
3.19,Mango Butter,,GBP,PRD337887dc,76.0,Mango Butter Refined / Resealable Pouch,Mango Butter,50.0,TheSoapery,g,25.0,Mango Butter,,GBP,4.45,100.0,main_engine,PRDad74e0eb,Aromantic,99.5,Body Butter
6.99,Palmer's Cocoa,,GBP,PRD30f1d99b,73.54,Palmer's Cocoa Butter Formula Tummy Butter For Stretch Marks,Palmer's Cocoa Butter Formula Lotion,50.0,spotofglam.co.uk,,,Palmer's Cocoa,,GBP,4.49,100.0,main_engine,PRD8ddeb742,Boots.com,93.4,Body Butter
9.99,I Love,,GBP,PRD8ce93f8d,70.92,I Love Cosmetics Vanilla Milk Body Butter,I Love Cosmetics Body Butter Mango & Papaya,50.0,Amazon.co.uk - Amazon.co.uk-Seller,,,I Love,,GBP,5.99,100.0,main_engine,PRDa700eca3,Amazon.co.uk - Amazon.co.uk-Seller,75.4,Body Butter
20.99,Original Soap,,GBP,PRDa19c3443,63.16,soap & glory Soap and Glory The Righteous Body Butter Lotion Bundled with Clean on Me,Original Soap & Glory The Righteous Butter Moisturising Body Lotion Pump,50.0,Amazon.co.uk - Amazon.co.uk-Seller,,,,,GBP,10.99,50.0,main_engine,PRD057a3e57,eBay - thatenglishgirl,70.2,Body Butter
20.99,Soap,600.0,GBP,PRDa19c3443,81.54,soap & glory Soap and Glory The Righteous Body Butter Lotion Bundled with Clean on Me,Soap & And Glory The Righteous Body Butter,50.0,Amazon.co.uk - Amazon.co.uk-Seller,,,,ml,GBP,20.39,50.0,main_engine,PRDa2063a8c,eBay - zorilus7,80.8,Body Butter
26.73,Josie Maran,4.6,GBP,PRD9121603a,78.33,Josie Maran Whipped Argan Oil Body Butter Apricot And Magnolia 4.6 Fl,Josie Maran Whipped Argan Oil Body Butter Vanilla Apricot,50.0,eBay - beauty4less70,,,Josie Maran,oz,GBP,22.23,100.0,main_engine,PRD5748515a,eBay - jhm_cosmetics_n_stuff,100.0,Body Butter
4.45,Soaphoria,,GBP,PRDad74e0eb,80.0,Mango Butter,Soaphoria Organic Mango Butter,50.0,Aromantic,,,Mango Butter,,GBP,9.52,0.0,main_engine,PRDa04e6d12,Notino.co.uk,65.8,Body Butter
8.44,Kitsch,,GBP,PRDc6b2dce0,55.24,Kitsch Rice Water Protein Conditioner Bar,Kitsch Castor Oil Nourishing Conditioner Bar,50.0,Amazon.co.uk - Amazon.co.uk-Seller,,,Kitsch,,GBP,12.0,100.0,main_engine,PRD23f40b89,Next,77.0,Conditioner Bar
8.44,Kitsch,,GBP,PRDc6b2dce0,51.85,Kitsch Rice Water Protein Conditioner Bar,Kitsch Rosemary & Biotin Solid Conditioner,50.0,Amazon.co.uk - Amazon.co.uk-Seller,,,Kitsch,,GBP,12.0,100.0,main_engine,PRDc3d06dd4,Next,70.1,Conditioner Bar
8.44,Kitsch,,GBP,PRDc6b2dce0,53.9,Kitsch Rice Water Protein Conditioner Bar,Kitsch Coconut Oil Deep Moisturizing Conditioner Bar,50.0,Amazon.co.uk - Amazon.co.uk-Seller,,,Kitsch,,GBP,11.0,100.0,main_engine,PRD24781688,Kitsch,74.3,Conditioner Bar
8.44,Kitsch,,GBP,PRDc6b2dce0,57.1,Kitsch Rice Water Protein Conditioner Bar,Kitsch Ultra Sensitive Conditioner & Shave Bar,50.0,Amazon.co.uk - Amazon.co.uk-Seller,,,Kitsch,,GBP,11.0,100.0,main_engine,PRD843209ee,Kitsch,74.7,Conditioner Bar
8.44,Kitsch,,GBP,PRDc6b2dce0,55.69,Kitsch Rice Water Protein Conditioner Bar,Kitsch Shea Butter Hydrating Conditioner Bar,50.0,Amazon.co.uk - Amazon.co.uk-Seller,,,Kitsch,,GBP,8.9,100.0,main_engine,PRD5b6320ff,eBay,79.1,Conditioner Bar
8.44,Kitsch,,GBP,PRDc6b2dce0,74.12,Kitsch Rice Water Protein Conditioner Bar,Kitsch Strengthening Hair Conditioner Bar with Rice Water Protein | Made in US | Eco-Friendly Cleansing and Moisturizing,50.0,Amazon.co.uk - Amazon.co.uk-Seller,,,Kitsch,,GBP,21.01,100.0,main_engine,PRDf57f1fc4,OnBuy.com,94.8,Conditioner Bar
8.99,Friendly Soap,,GBP,PRDcd1840e0,68.79,Friendly Soap Conditioner Bar Fragrance Free,Friendly Soap Conditioner Bar Lavender & Geranium,50.0,Friendly Soap,,,Friendly Soap,,GBP,9.99,100.0,main_engine,PRDcdd158d6,Amazon.co.uk - Amazon.co.uk-Seller,90.8,Conditioner Bar
8.99,Friendly Soap,,GBP,PRDcd1840e0,68.79,Friendly Soap Conditioner Bar Fragrance Free,Friendly Soap Conditioner Bar Lavender & Geranium,50.0,Friendly Soap,,,Friendly Soap,,GBP,8.99,100.0,main_engine,PRDcdd158d6,Friendly Soap,90.8,Conditioner Bar
8.99,Friendly Soap,,GBP,PRDcd1840e0,66.57,Friendly Soap Conditioner Bar Fragrance Free,Friendly Soap Lavender Tea Tree Conditioner Bar,50.0,Friendly Soap,,,Friendly Soap,,GBP,9.62,100.0,main_engine,PRD392d044d,Amazon.co.uk - Amazon.co.uk-Seller,89.2,Conditioner Bar
8.99,Friendly Soap,,GBP,PRDcd1840e0,67.67,Friendly Soap Conditioner Bar Fragrance Free,Friendly Soap Conditioner Bar Peppermint & Eucalyptus,50.0,Friendly Soap,,,Friendly Soap,,GBP,8.99,100.0,main_engine,PRD24f16863,REGN,90.4,Conditioner Bar
8.99,Friendly Soap,,GBP,PRDcd1840e0,68.79,Friendly Soap Conditioner Bar Fragrance Free,Friendly Soap Lavender & Geranium Conditioner Bar,50.0,Friendly Soap,,,Friendly Soap,,GBP,8.99,100.0,main_engine,PRD9e61c9a7,C & G Natural Beauty Shop,90.3,Conditioner Bar
8.99,Friendly Fragrance,,GBP,PRDcd1840e0,93.33,Friendly Soap Conditioner Bar Fragrance Free,Friendly Fragrance free conditioner bar,50.0,Friendly Soap,,,Friendly Soap,,GBP,8.5,0.0,main_engine,PRDc69720c2,Refill It,65.7,Conditioner Bar
8.99,Friendly Soap,90.0,GBP,PRDcd1840e0,100.0,Friendly Soap Conditioner Bar Fragrance Free,Friendly Soap Conditioner Bar - Fragrance-free,50.0,Friendly Soap,,,Friendly Soap,g,GBP,33.22,100.0,main_engine,PRDa1991032,eBay - gudz_uk,100.0,Conditioner Bar
8.99,Friendly Soap,90.0,GBP,PRDcd1840e0,66.57,Friendly Soap Conditioner Bar Fragrance Free,Friendly Soap Conditioner Bar - Lavender & Tea Tree,50.0,Friendly Soap,,,Friendly Soap,g,GBP,33.22,100.0,main_engine,PRD28257c33,eBay - gudz_uk,89.1,Conditioner Bar
8.99,Friendly Soap,12.0,GBP,PRDcd1840e0,68.79,Friendly Soap Conditioner Bar Fragrance Free,Conditioner Bar - - Lavender & Geranium | Friendly Soap,50.0,Friendly Soap,,,Friendly Soap,pack,GBP,91.7,100.0,main_engine,PRD99303b82,Friendly Soap,90.7,Conditioner Bar
8.99,Friendly Soap,12.0,GBP,PRDcd1840e0,67.67,Friendly Soap Conditioner Bar Fragrance Free,Conditioner Bar - - Peppermint & Eucalyptus | Friendly Soap,50.0,Friendly Soap,,,Friendly Soap,pack,GBP,91.7,100.0,main_engine,PRD8e54123b,Friendly Soap,89.9,Conditioner Bar
9.99,Friendly Soap,,GBP,PRDcdd158d6,100.0,Friendly Soap Conditioner Bar Lavender & Geranium,Friendly Soap Conditioner Bar Lavender & Geranium,50.0,Amazon.co.uk - Amazon.co.uk-Seller,,,Friendly Soap,,GBP,8.99,100.0,main_engine,PRDcdd158d6,Friendly Soap,100.0,Conditioner Bar
9.99,Friendly Soap,,GBP,PRDcdd158d6,78.65,Friendly Soap Conditioner Bar Lavender & Geranium,Friendly Soap Lavender Tea Tree Conditioner Bar,50.0,Amazon.co.uk - Amazon.co.uk-Seller,,,Friendly Soap,,GBP,9.62,100.0,main_engine,PRD392d044d,Amazon.co.uk - Amazon.co.uk-Seller,100.0,Conditioner Bar
